time,routeName,bus ID,LastStopName,stopCode,IsBusAtStop,IsTimePoint,latestEventTime,number of passengers remaining,percent of capacity
2020-09-13 14:01:13.874339,TTT,6932,Main/Ardmore Nbnd,1619,N,N,2020-09-13T14:01:05-04:00,0,0%
2020-09-13 14:01:34.024367,TTT,6932,Main/Ardmore Nbnd,1619,N,N,2020-09-13T14:01:23-04:00,0,0%
2020-09-13 14:01:54.129885,TTT,6932,Main/Ardmore Nbnd,1619,N,N,2020-09-13T14:01:47-04:00,0,0%
2020-09-13 14:02:14.259926,TTT,6932,Main/Ardmore Nbnd,1619,N,N,2020-09-13T14:02:03-04:00,0,0%
2020-09-13 14:02:34.380762,TTT,6932,Main/Ardmore Nbnd,1619,N,N,2020-09-13T14:02:19-04:00,0,0%
2020-09-13 14:02:54.502265,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:02:49-04:00,0,0%
2020-09-13 14:03:14.666634,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:02:59-04:00,0,0%
2020-09-13 14:03:34.791823,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:03:32-04:00,0,0%
2020-09-13 14:03:54.911836,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:03:46-04:00,0,0%
2020-09-13 14:04:15.035616,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:04:04-04:00,0,0%
2020-09-13 14:04:35.196091,TTT,6932,Main St Post Office,1628,N,N,2020-09-13T14:04:14-04:00,0,0%
2020-09-13 14:04:55.305891,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:04:46-04:00,0,0%
2020-09-13 14:05:15.415562,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:05:04-04:00,0,0%
2020-09-13 14:05:35.533840,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:05:04-04:00,0,0%
2020-09-13 14:05:55.647555,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:05:40-04:00,0,0%
2020-09-13 14:06:15.773796,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:06:04-04:00,0,0%
2020-09-13 14:06:35.906398,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:06:04-04:00,0,0%
2020-09-13 14:06:56.022974,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:06:41-04:00,0,0%
2020-09-13 14:07:16.137269,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:07:04-04:00,0,0%
2020-09-13 14:07:36.247677,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:07:04-04:00,0,0%
2020-09-13 14:07:56.367498,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:07:43-04:00,0,0%
2020-09-13 14:08:16.485256,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:08:04-04:00,0,0%
2020-09-13 14:08:36.624144,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:08:34-04:00,0,0%
2020-09-13 14:08:56.737693,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:08:46-04:00,0,0%
2020-09-13 14:09:16.864382,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:09:04-04:00,0,0%
2020-09-13 14:09:36.997325,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:09:34-04:00,0,0%
2020-09-13 14:09:57.125415,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:09:47-04:00,0,0%
2020-09-13 14:10:17.239019,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:10:04-04:00,0,0%
2020-09-13 14:10:37.365180,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:10:34-04:00,0,0%
2020-09-13 14:10:57.494897,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:10:50-04:00,0,0%
2020-09-13 14:11:17.599453,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:11:04-04:00,0,0%
2020-09-13 14:11:37.706243,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:11:04-04:00,0,0%
2020-09-13 14:11:57.825045,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:11:52-04:00,0,0%
2020-09-13 14:12:17.947687,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:12:04-04:00,0,0%
2020-09-13 14:12:38.052703,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:12:34-04:00,0,0%
2020-09-13 14:12:58.174137,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:12:54-04:00,0,0%
2020-09-13 14:13:18.294355,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:13:04-04:00,0,0%
2020-09-13 14:13:38.420579,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:13:34-04:00,0,0%
2020-09-13 14:13:58.509049,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:13:34-04:00,0,0%
2020-09-13 14:14:18.650611,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:14:04-04:00,0,0%
2020-09-13 14:14:38.776093,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:14:34-04:00,0,0%
2020-09-13 14:14:58.880964,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:14:34-04:00,0,0%
2020-09-13 14:15:18.999863,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:15:06-04:00,0,0%
2020-09-13 14:15:39.114417,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:15:34-04:00,0,0%
2020-09-13 14:15:59.242802,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:15:34-04:00,0,0%
2020-09-13 14:16:19.371441,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:16:04-04:00,0,0%
2020-09-13 14:16:39.502792,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:16:34-04:00,0,0%
2020-09-13 14:16:59.639946,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:16:34-04:00,0,0%
2020-09-13 14:17:19.747795,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:17:06-04:00,0,0%
2020-09-13 14:17:39.886631,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:17:34-04:00,0,0%
2020-09-13 14:17:59.996676,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:17:34-04:00,0,0%
2020-09-13 14:18:20.118455,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:18:09-04:00,0,0%
2020-09-13 14:18:40.240645,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:18:34-04:00,0,0%
2020-09-13 14:19:00.365473,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:18:34-04:00,0,0%
2020-09-13 14:19:20.485488,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:19:15-04:00,0,0%
2020-09-13 14:19:40.602175,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:19:34-04:00,22,21%
2020-09-13 14:20:00.727457,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:19:52-04:00,22,21%
2020-09-13 14:20:20.869238,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:20:15-04:00,22,21%
2020-09-13 14:20:40.989920,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:20:39-04:00,22,21%
2020-09-13 14:21:01.111928,TTT,6932,Squires Ebnd,1110,N,Y,2020-09-13T14:21:01-04:00,22,21%
2020-09-13 14:21:21.243125,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:21:19-04:00,22,21%
2020-09-13 14:21:41.368204,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:21:34-04:00,22,21%
2020-09-13 14:22:01.502383,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:21:50-04:00,22,21%
2020-09-13 14:22:21.616855,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:22:16-04:00,22,21%
2020-09-13 14:22:41.735379,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:22:28-04:00,22,21%
2020-09-13 14:23:01.844939,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:22:58-04:00,22,21%
2020-09-13 14:23:21.976960,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:23:11-04:00,22,21%
2020-09-13 14:23:42.075646,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:23:38-04:00,22,21%
2020-09-13 14:24:02.201438,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:23:51-04:00,22,21%
2020-09-13 14:24:22.318020,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:24:13-04:00,22,21%
2020-09-13 14:24:42.446920,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:24:38-04:00,22,21%
2020-09-13 14:25:02.568874,TTT,6932,Main/Roanoke Sbnd,1600,N,N,2020-09-13T14:24:55-04:00,22,21%
2020-09-13 14:25:22.676237,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:25:17-04:00,22,21%
2020-09-13 14:25:42.803769,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:25:37-04:00,22,21%
2020-09-13 14:26:02.952926,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:25:59-04:00,22,21%
2020-09-13 14:26:23.078730,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:26:19-04:00,22,21%
2020-09-13 14:26:43.206962,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:26:30-04:00,22,21%
2020-09-13 14:27:03.304174,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:26:53-04:00,22,21%
2020-09-13 14:27:23.420574,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:27:05-04:00,22,21%
2020-09-13 14:27:43.554283,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:27:37-04:00,22,21%
2020-09-13 14:28:03.672119,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:27:47-04:00,22,21%
2020-09-13 14:28:23.797934,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:28:13-04:00,22,21%
2020-09-13 14:28:43.922917,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:28:35-04:00,22,21%
2020-09-13 14:29:04.045496,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:28:53-04:00,22,21%
2020-09-13 14:29:24.172705,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:29:14-04:00,22,21%
2020-09-13 14:29:44.294250,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:29:37-04:00,22,21%
2020-09-13 14:30:04.437848,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:30:01-04:00,22,21%
2020-09-13 14:30:24.567187,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:30:14-04:00,22,21%
2020-09-13 14:30:44.731161,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:30:39-04:00,22,21%
2020-09-13 14:31:04.848220,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:30:55-04:00,22,21%
2020-09-13 14:31:24.971062,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:31:22-04:00,22,21%
2020-09-13 14:31:45.088982,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:31:22-04:00,22,21%
2020-09-13 14:32:05.209048,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:32:01-04:00,22,21%
2020-09-13 14:32:25.332168,TTT,6932,Main/Landsdowne Sbnd,1608,N,N,2020-09-13T14:32:13-04:00,22,21%
2020-09-13 14:32:45.448038,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:32:38-04:00,22,21%
2020-09-13 14:33:05.555491,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:32:59-04:00,22,21%
2020-09-13 14:33:25.672935,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:33:15-04:00,22,21%
2020-09-13 14:33:45.792828,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:33:26-04:00,22,21%
2020-09-13 14:34:05.905127,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:33:58-04:00,22,21%
2020-09-13 14:34:26.008792,TTT,6932,Shoppers Way,2209,N,N,2020-09-13T14:34:15-04:00,22,21%
2020-09-13 14:34:46.131350,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:34:34-04:00,22,21%
2020-09-13 14:35:06.252341,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:34:52-04:00,22,21%
2020-09-13 14:35:26.372001,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:35:04-04:00,22,21%
2020-09-13 14:35:46.472442,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:35:34-04:00,22,21%
2020-09-13 14:36:06.590043,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:36:04-04:00,22,21%
2020-09-13 14:36:26.707542,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:36:04-04:00,22,21%
2020-09-13 14:36:46.858309,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:36:34-04:00,22,21%
2020-09-13 14:37:06.961568,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:37:04-04:00,22,21%
2020-09-13 14:37:27.092154,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:37:04-04:00,22,21%
2020-09-13 14:37:47.212293,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:37:34-04:00,22,21%
2020-09-13 14:38:07.340973,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:38:04-04:00,22,21%
2020-09-13 14:38:27.464920,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:38:04-04:00,22,21%
2020-09-13 14:38:47.585437,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:38:34-04:00,22,21%
2020-09-13 14:39:07.694858,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:39:04-04:00,22,21%
2020-09-13 14:39:27.798128,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:39:04-04:00,22,21%
2020-09-13 14:39:47.929072,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:39:34-04:00,22,21%
2020-09-13 14:40:08.051305,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:40:04-04:00,22,21%
2020-09-13 14:40:28.187798,TTT,6932,NRV Theatre,1801,N,N,2020-09-13T14:40:25-04:00,22,21%
2020-09-13 14:40:48.317215,TTT,6932,New River Valley Mall,1800,N,Y,2020-09-13T14:40:33-04:00,22,21%
2020-09-13 14:41:08.462104,TTT,6932,New River Valley Mall,1800,N,Y,2020-09-13T14:40:54-04:00,22,21%
2020-09-13 14:41:28.568466,TTT,6932,New River Valley Mall,1800,N,Y,2020-09-13T14:40:54-04:00,22,21%
2020-09-13 14:41:48.667782,TTT,6932,New River Valley Mall,1800,N,Y,2020-09-13T14:41:32-04:00,22,21%
2020-09-13 14:42:08.797854,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:42:02-04:00,22,21%
2020-09-13 14:42:28.906205,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:42:11-04:00,22,21%
2020-09-13 14:42:49.023836,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:42:41-04:00,22,21%
2020-09-13 14:43:09.154362,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:43:00-04:00,22,21%
2020-09-13 14:43:29.270640,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:43:14-04:00,22,21%
2020-09-13 14:43:49.390596,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:43:30-04:00,22,21%
2020-09-13 14:44:09.502204,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:44:00-04:00,22,21%
2020-09-13 14:44:29.618529,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:44:09-04:00,22,21%
2020-09-13 14:44:49.727947,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:44:31-04:00,22,21%
2020-09-13 14:45:09.972830,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:45:01-04:00,22,21%
2020-09-13 14:45:30.088508,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:45:11-04:00,22,21%
2020-09-13 14:45:50.207322,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:45:41-04:00,22,21%
2020-09-13 14:46:10.330350,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:45:49-04:00,22,21%
2020-09-13 14:46:30.453856,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:46:12-04:00,22,21%
2020-09-13 14:46:50.559164,TTT,6932,Shoppers Way Ebnd,2226,N,N,2020-09-13T14:46:42-04:00,22,21%
2020-09-13 14:47:10.679023,TTT,6932,Wal Mart,1802,N,N,2020-09-13T14:47:09-04:00,22,21%
2020-09-13 14:47:30.780690,TTT,6932,Wal Mart,1802,N,N,2020-09-13T14:47:27-04:00,22,21%
2020-09-13 14:47:50.913120,TTT,6932,Wal Mart,1802,N,N,2020-09-13T14:47:45-04:00,22,21%
2020-09-13 14:48:11.033358,TTT,6932,Wal Mart,1802,N,N,2020-09-13T14:47:58-04:00,22,21%
