time,routeName,bus ID,LastStopName,stopCode,IsBusAtStop,IsTimePoint,latestEventTime,number of passengers remaining,percent of capacity
2020-09-13 13:41:26.672279,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:41:06-04:00,0,0%
2020-09-13 13:41:46.764344,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:41:36-04:00,0,0%
2020-09-13 13:42:06.885641,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:41:36-04:00,0,0%
2020-09-13 13:42:27.004201,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:42:06-04:00,0,0%
2020-09-13 13:42:47.108894,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:42:36-04:00,0,0%
2020-09-13 13:43:07.243452,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:42:36-04:00,0,0%
2020-09-13 13:43:27.368912,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:43:06-04:00,0,0%
2020-09-13 13:43:47.488189,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:43:36-04:00,0,0%
2020-09-13 13:44:07.613227,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:43:36-04:00,0,0%
2020-09-13 13:44:27.714089,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:44:06-04:00,0,0%
2020-09-13 13:44:47.831854,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:44:36-04:00,0,0%
2020-09-13 13:45:07.941576,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:45:06-04:00,0,0%
2020-09-13 13:45:28.073849,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:45:18-04:00,0,0%
2020-09-13 13:45:48.215917,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:45:33-04:00,0,0%
2020-09-13 13:46:08.319886,HXP,2701,Newman Library,1100,N,Y,2020-09-13T13:45:59-04:00,0,0%
2020-09-13 13:46:28.431098,HXP,2701,Burruss Hall,1101,N,N,2020-09-13T13:46:16-04:00,0,0%
2020-09-13 13:46:48.561893,HXP,2701,Burruss Hall,1101,N,N,2020-09-13T13:46:41-04:00,0,0%
2020-09-13 13:47:08.688150,HXP,2701,Burruss Hall,1101,N,N,2020-09-13T13:46:57-04:00,0,0%
2020-09-13 13:47:28.824046,HXP,2701,Burruss Hall,1101,N,N,2020-09-13T13:47:18-04:00,0,0%
2020-09-13 13:47:48.958942,HXP,2701,Litton Reaves Hall,1116,N,N,2020-09-13T13:47:38-04:00,0,0%
2020-09-13 13:48:09.094461,HXP,2701,Litton Reaves Hall,1116,N,N,2020-09-13T13:48:05-04:00,0,0%
2020-09-13 13:48:29.228960,HXP,2701,McComas Hall,1123,N,N,2020-09-13T13:48:15-04:00,0,0%
2020-09-13 13:48:49.350129,HXP,2701,McComas Hall,1123,N,N,2020-09-13T13:48:15-04:00,0,0%
2020-09-13 13:49:09.482408,HXP,2701,Coliseum Parking Lot Sbnd,1129,N,N,2020-09-13T13:49:04-04:00,0,0%
2020-09-13 13:49:29.588661,HXP,2701,Lane Stadium S Endzone Sbnd,1127,N,N,2020-09-13T13:49:26-04:00,0,0%
2020-09-13 13:49:49.701740,HXP,2701,Lane Stadium S Endzone Sbnd,1127,N,N,2020-09-13T13:49:39-04:00,0,0%
2020-09-13 13:50:09.828274,HXP,2701,Lane Stadium S Endzone Sbnd,1127,N,N,2020-09-13T13:50:04-04:00,0,0%
2020-09-13 13:50:29.949707,HXP,2701,Lane Stadium S Endzone Sbnd,1127,N,N,2020-09-13T13:50:17-04:00,0,0%
2020-09-13 13:50:50.079959,HXP,2701,Lane Stadium S Endzone Sbnd,1127,N,N,2020-09-13T13:50:45-04:00,0,0%
2020-09-13 13:51:10.206240,HXP,2701,Bioinfomatics Bldg,1131,N,N,2020-09-13T13:51:08-04:00,0,0%
2020-09-13 13:51:30.371257,HXP,2701,Bioinfomatics Bldg,1131,N,N,2020-09-13T13:51:18-04:00,0,0%
2020-09-13 13:51:50.498137,HXP,2701,Bioinfomatics Bldg,1131,N,N,2020-09-13T13:51:32-04:00,0,0%
2020-09-13 13:52:10.620865,HXP,2701,Overflow Lot Wbnd,1117,N,N,2020-09-13T13:52:01-04:00,0,0%
2020-09-13 13:52:30.771805,HXP,2701,Overflow Lot Wbnd,1117,N,N,2020-09-13T13:52:21-04:00,0,0%
2020-09-13 13:52:50.893397,HXP,2701,Overflow Lot Wbnd,1117,N,N,2020-09-13T13:52:35-04:00,0,0%
2020-09-13 13:53:11.000731,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:53:00-04:00,0,0%
2020-09-13 13:53:31.133454,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:53:27-04:00,0,0%
2020-09-13 13:53:51.256126,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:53:27-04:00,0,0%
2020-09-13 13:54:11.375714,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:53:57-04:00,0,0%
2020-09-13 13:54:31.496016,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:54:27-04:00,0,0%
2020-09-13 13:54:51.611786,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:54:27-04:00,0,0%
2020-09-13 13:55:11.724119,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:54:57-04:00,0,0%
2020-09-13 13:55:31.842173,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:55:27-04:00,0,0%
2020-09-13 13:55:51.950493,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:55:27-04:00,0,0%
2020-09-13 13:56:12.052507,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:55:57-04:00,0,0%
2020-09-13 13:56:32.167637,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:56:27-04:00,0,0%
2020-09-13 13:56:52.287298,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:56:27-04:00,0,0%
2020-09-13 13:57:12.434314,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:56:57-04:00,0,0%
2020-09-13 13:57:32.566574,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:57:27-04:00,0,0%
2020-09-13 13:57:52.677979,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:57:27-04:00,0,0%
2020-09-13 13:58:12.823318,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:57:57-04:00,0,0%
2020-09-13 13:58:32.956505,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:58:27-04:00,0,0%
2020-09-13 13:58:53.080654,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:58:27-04:00,0,0%
2020-09-13 13:59:13.205746,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:58:57-04:00,0,0%
2020-09-13 13:59:33.322901,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:59:27-04:00,0,0%
2020-09-13 13:59:53.427193,HXP,2701,Oak Lane Nbnd,1130,N,N,2020-09-13T13:59:47-04:00,0,0%
2020-09-13 14:00:13.549601,HXP,2701,Oak Lane North,1118,N,Y,2020-09-13T14:00:00-04:00,0,0%
2020-09-13 14:00:33.661112,HXP,2701,Oak Lane South,1119,N,N,2020-09-13T14:00:27-04:00,0,0%
2020-09-13 14:00:53.794606,HXP,2701,Oak Lane South,1119,N,N,2020-09-13T14:00:46-04:00,0,0%
2020-09-13 14:01:13.919758,HXP,2701,Oak Lane South,1119,N,N,2020-09-13T14:01:11-04:00,0,0%
2020-09-13 14:01:34.044580,HXP,2701,Overflow Lot Ebnd,1120,N,N,2020-09-13T14:01:24-04:00,0,0%
