routeName,bus ID,LastStopName,stopCode,IsTimePoint,latestEventTime,number of passengers remaining,percent of capacity
HXP,6307,Oak Lane Nbnd,1130,N,2020-09-25T10:43:54-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:43:45-04:00,0,0%
HXP,6307,Oak Lane Nbnd,1130,N,2020-09-25T10:44:19-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:43:45-04:00,0,0%
HXP,6307,Oak Lane Nbnd,1130,N,2020-09-25T10:44:49-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:44:47-04:00,0,0%
HXP,6307,Oak Lane Nbnd,1130,N,2020-09-25T10:45:06-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:45:11-04:00,0,0%
HXP,6307,Oak Lane North,1118,Y,2020-09-25T10:45:28-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:45:27-04:00,0,0%
HXP,6307,Oak Lane North,1118,Y,2020-09-25T10:45:49-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:45:48-04:00,0,0%
HXP,6307,Oak Lane South,1119,N,2020-09-25T10:46:09-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:46:02-04:00,0,0%
HXP,6307,Oak Lane South,1119,N,2020-09-25T10:46:26-04:00,6,9%
HXP,2701,Newman Library,1100,Y,2020-09-25T10:46:26-04:00,0,0%
HXP,6307,Oak Lane South,1119,N,2020-09-25T10:46:37-04:00,6,9%
HXP,2701,Burruss Hall,1101,N,2020-09-25T10:46:44-04:00,0,0%
HXP,6307,Overflow Lot Ebnd,1120,N,2020-09-25T10:47:07-04:00,6,9%
HXP,2701,Burruss Hall,1101,N,2020-09-25T10:47:10-04:00,0,0%
HXP,6307,Overflow Lot Ebnd,1120,N,2020-09-25T10:47:36-04:00,6,9%
HXP,2701,Burruss Hall,1101,N,2020-09-25T10:47:33-04:00,0,0%
HXP,6307,Smithfield/Duck Pond Sbnd,1137,N,2020-09-25T10:47:36-04:00,6,9%
HXP,2701,Burruss Hall,1101,N,2020-09-25T10:47:52-04:00,0,0%
HXP,6307,Cage/Smithfield Ebnd,1138,N,2020-09-25T10:48:06-04:00,6,9%
HXP,2701,Burruss Hall,1101,N,2020-09-25T10:48:07-04:00,0,0%
HXP,6307,Cage/Duck Pond Ebnd,1139,N,2020-09-25T10:48:34-04:00,6,9%
HXP,2701,Litton Reaves Hall,1116,N,2020-09-25T10:48:31-04:00,0,0%
HXP,6307,I Lot/Cage Sbnd,1121,N,2020-09-25T10:48:55-04:00,6,9%
HXP,2701,Litton Reaves Hall,1116,N,2020-09-25T10:48:53-04:00,0,0%
HXP,6307,I Lot/Cage Sbnd,1121,N,2020-09-25T10:49:17-04:00,6,9%
HXP,2701,Life Sciences 1 Bldg,1132,N,2020-09-25T10:49:08-04:00,0,0%
HXP,6307,Food Science Bldg,1122,N,2020-09-25T10:49:26-04:00,6,9%
HXP,2701,Life Sciences 1 Bldg,1132,N,2020-09-25T10:49:33-04:00,0,0%
HXP,6307,Food Science Bldg,1122,N,2020-09-25T10:49:56-04:00,6,9%
HXP,2701,Bioinfomatics Bldg,1131,N,2020-09-25T10:49:50-04:00,0,0%
HXP,6307,Harper Hall,1126,N,2020-09-25T10:50:14-04:00,6,9%
HXP,2701,Bioinfomatics Bldg,1131,N,2020-09-25T10:50:08-04:00,0,0%
HXP,6307,Harper Hall,1126,N,2020-09-25T10:50:24-04:00,6,9%
HXP,2701,Bioinfomatics Bldg,1131,N,2020-09-25T10:50:30-04:00,0,0%
HXP,6307,Harper Hall,1126,N,2020-09-25T10:50:53-04:00,6,9%
HXP,2701,Bioinfomatics Bldg,1131,N,2020-09-25T10:50:38-04:00,0,0%
HXP,6307,Harper Hall,1126,N,2020-09-25T10:51:13-04:00,6,9%
HXP,2701,Smithfield Lot,1135,N,2020-09-25T10:51:08-04:00,0,0%
